id,title,company,location,description,source_url,match_score,description_lower,job_label,skills_dictionary,skills
501,Data Engineer,Hebbia,"New York City, New York","About Hebbia The AI platform for investors and bankers that generates alpha and drives upside. Founded in 2020 by George Sivulka and backed by Peter Thiel and Andreessen Horowitz, Hebbia powers investment decisions for BlackRock, KKR, Carlyle, Centerview, and 40% of the world’s largest asset managers. Our flagship product, Matrix, delivers industry-leading accuracy, speed, and transparency in AI-driven analysis. It is trusted to help manage over $15 trillion in assets globally. We deliver the i…",https://www.adzuna.com/details/5203495270?utm_medium=api&utm_source=1f2870ef,0.36059620460160396,"about hebbia the ai platform for investors and bankers that generates alpha and drives upside. founded in 2020 by george sivulka and backed by peter thiel and andreessen horowitz, hebbia powers investment decisions for blackrock, kkr, carlyle, centerview, and 40% of the world’s largest asset managers. our flagship product, matrix, delivers industry-leading accuracy, speed, and transparency in ai-driven analysis. it is trusted to help manage over $15 trillion in assets globally. we deliver the i…",Data Engineer @ Hebbia,[],[]
500,Data Engineer,IEX Group,"New York City, New York","About IEX IEX (IEX Group, Inc.) is an exchange operator and technology company dedicated to innovating for performance in capital markets. Founded in 2012, IEX launched a new kind of securities exchange in 2016 that combines a transparent business model and unique architecture designed to protect investors. Today, IEX applies its proprietary technology and experience to drive performance across asset classes, serve all investors, and advocate for transparent and competitive markets. Overview We…",https://www.adzuna.com/details/5429441536?utm_medium=api&utm_source=1f2870ef,0.3832903684439619,"about iex iex (iex group, inc.) is an exchange operator and technology company dedicated to innovating for performance in capital markets. founded in 2012, iex launched a new kind of securities exchange in 2016 that combines a transparent business model and unique architecture designed to protect investors. today, iex applies its proprietary technology and experience to drive performance across asset classes, serve all investors, and advocate for transparent and competitive markets. overview we…",Data Engineer @ IEX Group,[],[]
499,Data Engineer,Inductive Bio,"New York City, New York","Modern drug discovery generates enormous amounts of complex data — from chemical assay readouts to multi-omics data and public literature-derived databases. This data represents billions of dollars and countless years of work to generate, yet organizing and extracting insights from this data to accelerate the design of new therapeutics is one of the greatest challenges facing drug discovery teams. At Inductive Bio, we’re making sense of this data to build machine learning models and tools that …",https://www.adzuna.com/details/5488610400?utm_medium=api&utm_source=1f2870ef,0.36273896708691095,"modern drug discovery generates enormous amounts of complex data — from chemical assay readouts to multi-omics data and public literature-derived databases. this data represents billions of dollars and countless years of work to generate, yet organizing and extracting insights from this data to accelerate the design of new therapeutics is one of the greatest challenges facing drug discovery teams. at inductive bio, we’re making sense of this data to build machine learning models and tools that …",Data Engineer @ Inductive Bio,"[('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence'), ('Drug Discovery', 'Healthcare_Pharma_Biotech')]","['Machine Learning', 'Drug Discovery']"
498,Data Engineer,Hatch,"New York City, New York","HATCH https://www.usehatchapp.com/ Data Engineer MUST BE BASED IN NYC - No Relocation Cannot Sponsor About Hatch At Hatch, we’re building AI that doesn’t just assist behind the scenes; it converses with customers out in the wild. Backed by Y Combinator and top-tier investors like Bessemer and NextView, we’re scaling fast, doubling revenue year over year, and looking for A players to help us cement our place as the category leader in AI for customer engagement. About the Role We are looking for …",https://www.adzuna.com/details/5375890419?utm_medium=api&utm_source=1f2870ef,0.44579021971828564,"hatch https://www.usehatchapp.com/ data engineer must be based in nyc - no relocation cannot sponsor about hatch at hatch, we’re building ai that doesn’t just assist behind the scenes; it converses with customers out in the wild. backed by y combinator and top-tier investors like bessemer and nextview, we’re scaling fast, doubling revenue year over year, and looking for a players to help us cement our place as the category leader in ai for customer engagement. about the role we are looking for …",Data Engineer @ Hatch,[],[]
497,Data Engineer,SESAMm,"New York City, New York","SESAMm SESAMm (www.sesamm.com) extracts behavioral insights from millions of unstructured text data sources across the public internet in over 100 languages, helping clients distill valuable intelligence on businesses and their customers to make investment decisions and manage risk. We work with many well-known firms around the world in private equity, investment banking, insurance, and asset management to apply Natural Language Processing and Artificial Intelligence algorithms to track e-reput…",https://www.adzuna.com/details/5500223770?utm_medium=api&utm_source=1f2870ef,0.39951504540513366,"sesamm sesamm (www.sesamm.com) extracts behavioral insights from millions of unstructured text data sources across the public internet in over 100 languages, helping clients distill valuable intelligence on businesses and their customers to make investment decisions and manage risk. we work with many well-known firms around the world in private equity, investment banking, insurance, and asset management to apply natural language processing and artificial intelligence algorithms to track e-reput…",Data Engineer @ SESAMm,"[('Natural Language Processing', 'Machine_Learning_and_Artificial_Intelligence'), ('Asset Management', 'Finance_Fintech_Banking')]","['Natural Language Processing', 'Asset Management']"
496,Data Engineer,Blue Orange Digital,"New York City, New York","Company overview: Blue Orange Digital is a boutique data & AI consultancy that delivers enterprise-grade results. We design and build modern data platforms, analytics, and ML/AI Agent solutions for mid‑market and enterprise clients across Private Equity, Financial Services, Healthcare, and Retail. Our teams work with technologies like Databricks, Snowflake, dbt, and the broader Microsoft ecosystem to turn messy, real-world data into trustworthy, actionable insight. We’re a builder‑led, client‑f…",https://www.adzuna.com/details/5479973165?utm_medium=api&utm_source=1f2870ef,0.46338422715339805,"company overview: blue orange digital is a boutique data & ai consultancy that delivers enterprise-grade results. we design and build modern data platforms, analytics, and ml/ai agent solutions for mid‑market and enterprise clients across private equity, financial services, healthcare, and retail. our teams work with technologies like databricks, snowflake, dbt, and the broader microsoft ecosystem to turn messy, real-world data into trustworthy, actionable insight. we’re a builder‑led, client‑f…",Data Engineer @ Blue Orange Digital,"[('Databricks', 'MLOps_DevOps_Cloud'), ('Snowflake', 'MLOps_DevOps_Cloud')]","['Databricks', 'Snowflake']"
495,Data Engineer,BDG,"New York City, New York","Bustle Digital Group (BDG) is looking for a talented Data Engineer to join our growing data team. You will work alongside the Director of Data Engineering to build, optimize, and scale our data infrastructure, supporting the development of data-driven products and insights that power our advertising, affiliate sales, and editorial content strategies. This is a fantastic opportunity to work with large-scale data pipelines, cutting-edge technologies, and a dynamic team that values innovation and …",https://www.adzuna.com/details/5054325799?utm_medium=api&utm_source=1f2870ef,0.41050731484957426,"bustle digital group (bdg) is looking for a talented data engineer to join our growing data team. you will work alongside the director of data engineering to build, optimize, and scale our data infrastructure, supporting the development of data-driven products and insights that power our advertising, affiliate sales, and editorial content strategies. this is a fantastic opportunity to work with large-scale data pipelines, cutting-edge technologies, and a dynamic team that values innovation and …",Data Engineer @ BDG,[],[]
494,Data Engineer,Feldspar & Flint,"New York City, New York","Job Description Job Description Feldspar & Flint LLC is a NYC metro-based Talent Consulting firm that specializes in operational strategy across core business functions. We are seeking a highly skilled Data Engineer to design, build, and maintain data solutions. You will work with high-volume, low-latency market data, ensuring efficient ingestion, transformation, and delivery to downstream systems. This role is ideal for someone with strong data engineering fundamentals, experience in financial…",https://www.adzuna.com/details/5502807110?utm_medium=api&utm_source=1f2870ef,0.47067439072838,"job description job description feldspar & flint llc is a nyc metro-based talent consulting firm that specializes in operational strategy across core business functions. we are seeking a highly skilled data engineer to design, build, and maintain data solutions. you will work with high-volume, low-latency market data, ensuring efficient ingestion, transformation, and delivery to downstream systems. this role is ideal for someone with strong data engineering fundamentals, experience in financial…",Data Engineer @ Feldspar & Flint,[],[]
493,Data Engineer,Adidev Technologies,"Jersey City, Hudson County","Job Title: Data Engineer Job Summary: We are seeking a skilled and motivated Data Engineer to join our growing data team. In this role, you will be responsible for building and maintaining scalable data pipelines, optimizing data workflows, and supporting analytics and business intelligence initiatives. You will work closely with data scientists, analysts, and software engineers to ensure data availability, quality, and security across the organization. Key Responsibilities: Design, develop, an…",https://www.adzuna.com/details/5214245007?utm_medium=api&utm_source=1f2870ef,0.43619384303007436,"job title: data engineer job summary: we are seeking a skilled and motivated data engineer to join our growing data team. in this role, you will be responsible for building and maintaining scalable data pipelines, optimizing data workflows, and supporting analytics and business intelligence initiatives. you will work closely with data scientists, analysts, and software engineers to ensure data availability, quality, and security across the organization. key responsibilities: design, develop, an…",Data Engineer @ Adidev Technologies,[],[]
492,Data Engineer,SoHo Dragon,"Grand Central, Manhattan","Position: Data Engineer Location: New York City(Hybrid 3x in office) Employment Type: Contract-to-hire Contract Duration: 6months-1year The data engineer is responsible for designing, building, and maintaining the systems and infrastructure needed for data storage, processing, and analysis. The data engineer will work with a multidisciplinary Agile team to build high-quality data pipelines, generate insights from connected data, and advance the company's data-driven decision-making capabilities…",https://www.adzuna.com/details/5443197682?utm_medium=api&utm_source=1f2870ef,0.5052547697218863,"position: data engineer location: new york city(hybrid 3x in office) employment type: contract-to-hire contract duration: 6months-1year the data engineer is responsible for designing, building, and maintaining the systems and infrastructure needed for data storage, processing, and analysis. the data engineer will work with a multidisciplinary agile team to build high-quality data pipelines, generate insights from connected data, and advance the company's data-driven decision-making capabilities…",Data Engineer @ SoHo Dragon,"[('Agile', 'Software_Development_Engineering')]",['Agile']
491,$200/60min Paid Market Research Study for Dir Data Engineering in the Telecom Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5448625129?se=7JPvINLN8BGw8ZKcWvBcEw&utm_medium=api&utm_source=1f2870ef&v=A5BD563622C07997DBE849ABB3E18D723F88FE9C,0.38929400715769447,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Telecom Sector @ Ivy Exec,[],[]
490,$200/60min Paid Market Research Study for Dir Data Engineering in the Logistics Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5450413465?se=7JPvINLN8BGw8ZKcWvBcEw&utm_medium=api&utm_source=1f2870ef&v=4C21B9F2171B84CEBA2494DC9F8E732A895A70A0,0.40206013552308545,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Logistics Sector @ Ivy Exec,[],[]
489,$200/60min Paid Market Research Study for Dir Data Engineering in the Finance Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5448621989?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=AF02C5803BB36EE83F741D50AD988001671BAA24,0.40121073067946345,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Finance Sector @ Ivy Exec,[],[]
488,$200/60min Paid Market Research Study for Dir Data Engineering in the Healthcare Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5448622859?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=D658522641C642060D0EAD85F6DF4C6E922EC34E,0.38590064133994895,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Healthcare Sector @ Ivy Exec,[],[]
487,$200/60min Paid Market Research Study for Dir Data Engineering in the Manufacturing Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5450413239?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=873E8396AC5AC15E35C6D4426997C2D40A5CD988,0.39242707715651254,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Manufacturing Sector @ Ivy Exec,[],[]
486,$200/60min Paid Market Research Study for Dir Data Engineering in the IT Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5448623007?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=5698145E2E38DEFE23462F17F2FE0C503AA76D88,0.39815054525726734,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the IT Sector @ Ivy Exec,[],[]
485,$200/60min Paid Market Research Study for Dir Data Engineering in the Media Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5452296257?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=915B7BB124F292A82B2F785D3F082C02A7A5E7BC,0.381145249277029,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Media Sector @ Ivy Exec,[],[]
484,$200/60min Paid Market Research Study for Dir Data Engineering in the Retail Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5450408833?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=8EA553C7E072B6778AAE1621631A87971CE0DDE7,0.39107668675116325,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Retail Sector @ Ivy Exec,[],[]
483,$200/60min Paid Market Research Study for Dir Data Engineering in the Pharma Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5448620570?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=A890591A3B33437C6E2BC1A9B93F6A9DAE3BEC1F,0.3905530312170547,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Pharma Sector @ Ivy Exec,[],[]
482,$200/60min Paid Market Research Study for Dir Data Engineering in the Energy Sector,Ivy Exec,"Grand Central, Manhattan","Market research studies are paid engagements Ivy Exec conducts with clients to get feedback on certain topics. For this study, we are looking for senior IT decision-makers to talk about business technology priorities and vendor decision-making . Participation requirements Job title: Chief Information Officer, Chief Technology Officer, Chief Information Security Officer, Chief Data Officer, Chief Digital Officer, Chief Innovation Officer, Chief Artificial Intelligence Officer, Chief Cloud Office…",https://www.adzuna.com/land/ad/5450410851?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=687CA97CEC10112E281534318905DFA8047223F6,0.3958739554910358,"market research studies are paid engagements ivy exec conducts with clients to get feedback on certain topics. for this study, we are looking for senior it decision-makers to talk about business technology priorities and vendor decision-making . participation requirements job title: chief information officer, chief technology officer, chief information security officer, chief data officer, chief digital officer, chief innovation officer, chief artificial intelligence officer, chief cloud office…",$200/60min Paid Market Research Study for Dir Data Engineering in the Energy Sector @ Ivy Exec,[],[]
481,Data Engineer,Arch,"New York City, New York","Our Company Arch is a Series B financial technology company that automates the management of private investments, improving access, understanding, and the human experience of investing across asset classes. Private investments such as venture capital, hedge funds, and private equity, make up roughly 25% of the investment universe. Traditionally, investors, advisors, banks, families, and managers track hundreds of investments in complicated spreadsheets, file folders, and busy inboxes. Not only …",https://www.adzuna.com/land/ad/5437057101?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=AC2F360DFC678733D0790C99E93E625FB762D911,0.3917178010306578,"our company arch is a series b financial technology company that automates the management of private investments, improving access, understanding, and the human experience of investing across asset classes. private investments such as venture capital, hedge funds, and private equity, make up roughly 25% of the investment universe. traditionally, investors, advisors, banks, families, and managers track hundreds of investments in complicated spreadsheets, file folders, and busy inboxes. not only …",Data Engineer @ Arch,[],[]
480,Data Engineer,Coast,"New York City, New York","Coast is re-imagining the trillion-dollar U.S. B2B card payments infrastructure, with a focus on the country’s 500,000 commercial fleets, 40 million commercial vehicles, and many million commercial drivers. The incumbent technologies that cater to these customers are decades old, and drivers, fleets, and the merchants that serve them all increasingly demand modern digital experiences and affordable and transparent financial services products. Coast's mission is to deliver them at a transformati…",https://www.adzuna.com/land/ad/5462725093?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=8DA46BA3FC99C44282C746052323E80A14CAD77B,0.36876231807136384,"coast is re-imagining the trillion-dollar u.s. b2b card payments infrastructure, with a focus on the country’s 500,000 commercial fleets, 40 million commercial vehicles, and many million commercial drivers. the incumbent technologies that cater to these customers are decades old, and drivers, fleets, and the merchants that serve them all increasingly demand modern digital experiences and affordable and transparent financial services products. coast's mission is to deliver them at a transformati…",Data Engineer @ Coast,[],[]
479,Data Engineer,Amadeus Search,"New York City, New York","Role: Data Engineer Type: Full-time Location: On-site, New York, NY Compensation: $160k – $250k base equity (0.6%–0.9%) Visa: Sponsorship available (H1B transfers welcome; other guaranteed sponsorship paths) About the Role This is a high-impact opportunity for a Data Engineer to build and scale complex data infrastructure that powers mission-critical machine learning systems. The role blends deep engineering work with direct customer collaboration, ensuring data systems not only run seamlessly…",https://www.adzuna.com/land/ad/5367027757?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=5D26E609A409146BE30B2C22E08CA38237860F14,0.45017578246105094,"role: data engineer type: full-time location: on-site, new york, ny compensation: $160k – $250k base equity (0.6%–0.9%) visa: sponsorship available (h1b transfers welcome; other guaranteed sponsorship paths) about the role this is a high-impact opportunity for a data engineer to build and scale complex data infrastructure that powers mission-critical machine learning systems. the role blends deep engineering work with direct customer collaboration, ensuring data systems not only run seamlessly…",Data Engineer @ Amadeus Search,"[('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')]",['Machine Learning']
478,Data Engineer,Quanta Search,"Franklin D Roosevelt, Manhattan","Our client is a process driven investment management group consisting of a team of researchers, traders and technologists who harness and apply the power of technology and automation to identify, model and trade global financial markets. This division offers an array of quantitative investment fund products to its clients. The are seeking candidates with exceptional academic credentials to join our team and participate in and support of the firm’s efforts in the research, trading and production…",https://www.adzuna.com/land/ad/4811092712?se=7qwWINLN8BGg5Iz4Ugygxw&utm_medium=api&utm_source=1f2870ef&v=F2C257A18EC32446B34CB3AD11E47B74FE264555,0.41454482853318286,"our client is a process driven investment management group consisting of a team of researchers, traders and technologists who harness and apply the power of technology and automation to identify, model and trade global financial markets. this division offers an array of quantitative investment fund products to its clients. the are seeking candidates with exceptional academic credentials to join our team and participate in and support of the firm’s efforts in the research, trading and production…",Data Engineer @ Quanta Search,"[('Financial Markets', 'Finance_Fintech_Banking')]",['Financial Markets']
477,Data Engineer,Point72,"New York City, New York","About Cubist: Cubist Systematic Strategies is one of the world’s premier investment firms. The firm deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures, and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources. About our Team: KEPL is a fast-growing team at Cubist Systematic Strategies. We are sp…",https://www.adzuna.com/details/5023936133?utm_medium=api&utm_source=1f2870ef,0.3371467021792182,"about cubist: cubist systematic strategies is one of the world’s premier investment firms. the firm deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures, and foreign exchange. the core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources. about our team: kepl is a fast-growing team at cubist systematic strategies. we are sp…",Data Engineer @ Point72,[],[]
476,Data Engineer,Barrow Wise Consulting,"New York City, New York","Enjoy problem-solving, need a venue to display your creativity, and emerging technologies pique your interest; if so, Barrow Wise Consulting, LLC is for you. As a multi-disciplined leader, you understand the gifts that set you apart from everyone else. Demonstrate innovative solutions to our clients. Join Barrow Wise Consulting, LLC today. Responsibilities: The Data Engineer will support Barrow Wise's NYC Department of Social Services project and perform the following duties: Assess IT-related …",https://www.adzuna.com/details/4310479368?utm_medium=api&utm_source=1f2870ef,0.5241658636773132,"enjoy problem-solving, need a venue to display your creativity, and emerging technologies pique your interest; if so, barrow wise consulting, llc is for you. as a multi-disciplined leader, you understand the gifts that set you apart from everyone else. demonstrate innovative solutions to our clients. join barrow wise consulting, llc today. responsibilities: the data engineer will support barrow wise's nyc department of social services project and perform the following duties: assess it-related …",Data Engineer @ Barrow Wise Consulting,[],[]
475,Data Engineer,Zone IT Solutions,"New York City, New York","We are actively looking for Data Engineer for a permanent position. This exciting opportunity is with a well-established global IT service provider known for its excellence in the industry. Requirements Key responsibilities: · Designing, building and maintaining data architectures, including databases and processing systems; · Acquiring and integrating new data sources; · Optimising data pipelines, automating processes where possible and planning for scalability; · Developing methods for identi…",https://www.adzuna.com/details/5448945336?utm_medium=api&utm_source=1f2870ef,0.4220246707552426,"we are actively looking for data engineer for a permanent position. this exciting opportunity is with a well-established global it service provider known for its excellence in the industry. requirements key responsibilities: · designing, building and maintaining data architectures, including databases and processing systems; · acquiring and integrating new data sources; · optimising data pipelines, automating processes where possible and planning for scalability; · developing methods for identi…",Data Engineer @ Zone IT Solutions,"[('Provider', 'Healthcare_Pharma_Biotech')]",['Provider']
474,Data Engineer,Rokt,"New York City, New York","We are Rokt, a hyper-growth ecommerce leader. Rokt is the global leader in ecommerce, unlocking real-time relevance in the moment that matters most. Rokt’s AI Brain and ecommerce Network powers billions of transactions connecting hundreds of millions of customers, and is trusted to do this by the world’s leading companies. We are a team of builders helping smart businesses find innovative ways to meet customer needs and generate incremental revenue. Leading companies drive 10-50% of additional …",https://www.adzuna.com/details/5506275333?utm_medium=api&utm_source=1f2870ef,0.39328778413661014,"we are rokt, a hyper-growth ecommerce leader. rokt is the global leader in ecommerce, unlocking real-time relevance in the moment that matters most. rokt’s ai brain and ecommerce network powers billions of transactions connecting hundreds of millions of customers, and is trusted to do this by the world’s leading companies. we are a team of builders helping smart businesses find innovative ways to meet customer needs and generate incremental revenue. leading companies drive 10-50% of additional …",Data Engineer @ Rokt,[],[]
473,Data Engineer,NBCUniversal,"New York City, New York","Job Description Our Media Group portfolio is a powerhouse collection of consumer-first brands, supported by media industry leaders, Comcast, NBCUniversal, and Sky. When you join our team, you’ll work across our dynamic portfolio including Peacock, NOW, Fandango, SkyShowtime, Showmax, and TV Everywhere, powering streaming across more than 70 countries globally. And the evolution doesn’t stop there. With an unequaled scale, our teams make the most out of every opportunity to collaborate and learn…",https://www.adzuna.com/details/5515571870?utm_medium=api&utm_source=1f2870ef,0.38978731324952154,"job description our media group portfolio is a powerhouse collection of consumer-first brands, supported by media industry leaders, comcast, nbcuniversal, and sky. when you join our team, you’ll work across our dynamic portfolio including peacock, now, fandango, skyshowtime, showmax, and tv everywhere, powering streaming across more than 70 countries globally. and the evolution doesn’t stop there. with an unequaled scale, our teams make the most out of every opportunity to collaborate and learn…",Data Engineer @ NBCUniversal,[],[]
472,Data Engineer,Innovim Technology Solutions,"New York City, New York","Role: Data Engineer Work Location: New York, NY Project Duration: 12 Month Contract Required Skills: Local to the NYC tri-state area and able to work onsite 3 days per week in lower Manhattan. Strong programming experience in Python, SQL, PL/SQL, PySpark, and general software development. Deep understanding of RDBMS concepts, data modeling, and writing performant SQL across multiple dialects. Expertise in developing efficient, reusable ETL pipelines. Experience working with Big Data / Data Ware…",https://www.adzuna.com/details/5513672710?utm_medium=api&utm_source=1f2870ef,0.6724455435291483,"role: data engineer work location: new york, ny project duration: 12 month contract required skills: local to the nyc tri-state area and able to work onsite 3 days per week in lower manhattan. strong programming experience in python, sql, pl/sql, pyspark, and general software development. deep understanding of rdbms concepts, data modeling, and writing performant sql across multiple dialects. expertise in developing efficient, reusable etl pipelines. experience working with big data / data ware…",Data Engineer @ Innovim Technology Solutions,"[('Python', 'Programming_Tools'), ('Sql', 'Programming_Tools'), ('Pyspark', 'MLOps_DevOps_Cloud')]","['Python', 'Sql', 'Pyspark']"
